customer_id,age,snapshot_date,occ_Accountant,occ_Architect,occ_Developer,occ_Doctor,occ_Engineer,occ_Entrepreneur,occ_Journalist,occ_Lawyer,occ_Manager,occ_Mechanic,occ_Media_Manager,occ_Musician,occ_Scientist,occ_Teacher,occ_Unknown,occ_Writer
CUS_0x6f55,54.0,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0x6f59,28.0,2024-05-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CUS_0x6f5c,30.0,2023-03-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x6f5d,32.0,2023-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUS_0x6f5f,25.0,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0x6f62,27.0,2023-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0x6f64,25.0,2024-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x6f65,34.0,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUS_0x6f69,44.0,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0x6f71,34.0,2024-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0x6f72,36.0,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUS_0x6f74,40.0,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUS_0x6f78,49.0,2023-07-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUS_0x6f7b,33.0,2023-09-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x6f7d,22.0,2024-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x6f81,18.0,2025-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x6f84,28.0,2023-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x6f86,23.0,2024-08-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CUS_0x6f88,18.0,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0x6f8b,18.0,2023-10-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CUS_0x6f9,28.0,2023-12-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CUS_0x6f91,42.0,2023-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUS_0x6f92,35.0,2023-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0x6f93,29.0,2023-12-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x6f95,29.0,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CUS_0x6f9b,25.0,2023-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x6f9d,37.0,2023-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x6fa,47.0,2023-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CUS_0x6fa1,42.0,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUS_0x6fa4,18.0,2024-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUS_0x6fa7,18.0,2023-05-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x6fb1,28.0,2023-07-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUS_0x6fb2,25.0,2023-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0x6fb4,18.0,2023-09-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CUS_0x6fb9,33.0,2024-07-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUS_0x6fbb,35.0,2023-09-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x6fbc,50.0,2023-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CUS_0x6fbe,27.0,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CUS_0x6fbf,18.0,2023-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0x6fc4,20.0,2024-03-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUS_0x6fca,35.0,2023-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0x6fd3,27.0,2024-09-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CUS_0x6fd5,42.0,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CUS_0x6fd9,36.0,2023-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CUS_0x6fe2,26.0,2024-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x6fea,31.0,2023-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUS_0x6fec,46.0,2024-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CUS_0x6fef,36.0,2024-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUS_0x6ff5,70.0,2023-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUS_0x6ffa,37.0,2023-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0x6ffb,37.0,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0x6fff,22.0,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CUS_0x7007,41.0,2023-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x700d,21.0,2024-09-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x700f,21.0,2024-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CUS_0x7011,26.0,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUS_0x7015,39.0,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CUS_0x7016,18.0,2024-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0x701f,24.0,2023-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0x7023,34.0,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0x7025,34.0,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0x7029,21.0,2023-09-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUS_0x7032,31.0,2023-05-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x7033,27.0,2023-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0x7036,18.0,2024-06-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUS_0x703c,55.0,2023-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x703d,23.0,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0x703f,37.0,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0x704,42.0,2024-11-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUS_0x7040,43.0,2024-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUS_0x7042,31.0,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0x7044,70.0,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0x7045,37.0,2023-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x7047,18.0,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUS_0x7051,25.0,2023-06-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x7058,32.0,2025-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x705d,24.0,2023-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUS_0x705e,27.0,2023-08-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUS_0x7067,33.0,2024-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x7069,24.0,2024-06-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x706a,20.0,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0x706d,39.0,2023-04-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x706e,56.0,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0x7071,20.0,2023-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0x7072,31.0,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUS_0x707a,43.0,2023-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUS_0x707c,33.0,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0x707d,55.0,2023-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0x7080,40.0,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUS_0x7081,23.0,2023-12-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x7084,26.0,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CUS_0x7087,48.0,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0x7088,53.0,2023-04-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x708e,29.0,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0x708f,27.0,2025-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CUS_0x709,46.0,2023-12-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CUS_0x7091,18.0,2024-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x709a,33.0,2025-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x709b,44.0,2024-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUS_0x709d,40.0,2023-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0x70a0,46.0,2024-11-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CUS_0x70a3,20.0,2024-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x70ac,19.0,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0x70af,42.0,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0x70b,46.0,2023-06-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUS_0x70b2,40.0,2023-07-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CUS_0x70b3,20.0,2024-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUS_0x70bc,18.0,2024-12-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x70bd,36.0,2023-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0x70bf,29.0,2024-03-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CUS_0x70c5,36.0,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0x70c9,37.0,2023-11-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CUS_0x70d,24.0,2024-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUS_0x70d0,33.0,2024-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUS_0x70d4,39.0,2023-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x70d5,32.0,2023-06-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CUS_0x70d6,43.0,2023-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CUS_0x70d8,41.0,2023-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x70dc,34.0,2023-03-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x70e,20.0,2023-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x70e8,38.0,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0x70ea,37.0,2024-08-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x70ee,52.0,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0x70f1,33.0,2023-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CUS_0x70f2,45.0,2023-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUS_0x70f6,34.0,2024-08-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUS_0x70f7,39.0,2023-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CUS_0x7101,45.0,2023-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUS_0x710a,24.0,2023-12-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUS_0x710b,30.0,2023-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x710e,44.0,2023-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x710f,70.0,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CUS_0x7110,34.0,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0x711b,48.0,2024-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x711e,43.0,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0x7127,44.0,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0x7129,33.0,2023-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0x7136,29.0,2024-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CUS_0x713d,33.0,2024-08-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x7145,27.0,2024-10-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CUS_0x7148,32.0,2023-09-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUS_0x714a,39.0,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0x7152,18.0,2023-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x7154,33.0,2023-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x715e,33.0,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CUS_0x715f,46.0,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0x716,44.0,2024-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0x7165,29.0,2024-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUS_0x7167,20.0,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0x7168,41.0,2023-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0x716c,27.0,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0x716d,54.0,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CUS_0x7174,30.0,2024-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0x7177,19.0,2024-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x717a,47.0,2024-12-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x717d,26.0,2024-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0x717e,29.0,2024-05-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x7180,21.0,2024-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x7181,45.0,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CUS_0x7189,20.0,2024-10-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CUS_0x718a,21.0,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUS_0x719,42.0,2024-06-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUS_0x7197,44.0,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CUS_0x7198,25.0,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0x719f,19.0,2024-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x71a,18.0,2023-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CUS_0x71a0,55.0,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUS_0x71aa,22.0,2023-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0x71ab,45.0,2023-12-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CUS_0x71b6,27.0,2024-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x71b8,54.0,2023-10-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUS_0x71ba,42.0,2023-10-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUS_0x71bc,35.0,2024-08-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUS_0x71bf,18.0,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CUS_0x71c1,43.0,2024-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUS_0x71ca,18.0,2024-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CUS_0x71d,48.0,2023-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x71d2,53.0,2023-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x71da,33.0,2023-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0x71dd,70.0,2023-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x71de,40.0,2023-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0x71e0,28.0,2023-09-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CUS_0x71e2,49.0,2023-12-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUS_0x71e8,27.0,2024-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUS_0x71eb,33.0,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CUS_0x71f1,36.0,2025-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0x71fa,26.0,2024-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x7200,34.0,2023-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x7202,42.0,2024-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0x7204,34.0,2024-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x720a,27.0,2023-11-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CUS_0x720e,27.0,2024-10-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUS_0x720f,37.0,2023-08-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CUS_0x721,43.0,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CUS_0x7210,23.0,2024-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x721f,51.0,2023-03-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x7223,55.0,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CUS_0x7225,43.0,2023-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0x7226,42.0,2024-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CUS_0x7227,33.0,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0x7231,19.0,2024-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CUS_0x7233,18.0,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUS_0x7238,41.0,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUS_0x7245,36.0,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0x724a,31.0,2024-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x7250,37.0,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUS_0x7251,31.0,2023-02-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x7255,40.0,2024-12-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x7258,18.0,2024-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUS_0x725e,21.0,2023-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CUS_0x725f,33.0,2023-08-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x7264,44.0,2024-10-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUS_0x7266,24.0,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUS_0x7269,19.0,2024-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0x7270,23.0,2024-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CUS_0x7278,43.0,2023-09-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x7279,45.0,2024-10-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUS_0x727a,40.0,2024-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x727e,33.0,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUS_0x727f,32.0,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUS_0x7281,18.0,2023-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x7283,24.0,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0x7284,44.0,2024-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x728f,52.0,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0x729,70.0,2023-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUS_0x7292,50.0,2024-03-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x72a0,26.0,2023-09-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CUS_0x72a7,51.0,2023-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x72a8,24.0,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0x72b0,32.0,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUS_0x72b2,31.0,2023-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUS_0x72b4,19.0,2024-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x72b6,38.0,2024-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x72b7,36.0,2023-03-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x72bc,33.0,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUS_0x72c0,18.0,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUS_0x72c1,40.0,2023-06-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x72ce,18.0,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUS_0x72d2,34.0,2023-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CUS_0x72e3,23.0,2025-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUS_0x72e9,48.0,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0x72f3,35.0,2023-03-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CUS_0x72f9,46.0,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUS_0x72fb,45.0,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CUS_0x72fe,44.0,2023-05-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x7303,18.0,2024-07-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CUS_0x7304,33.0,2024-03-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x7307,18.0,2024-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUS_0x730d,53.0,2023-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x731,26.0,2024-09-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CUS_0x7312,19.0,2023-12-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CUS_0x7315,44.0,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0x7319,50.0,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CUS_0x731c,43.0,2024-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CUS_0x7324,41.0,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0x7327,19.0,2025-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUS_0x732b,18.0,2023-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x732d,20.0,2023-12-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x7330,36.0,2024-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0x7334,37.0,2023-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0x733c,38.0,2024-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CUS_0x7341,36.0,2024-12-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CUS_0x7347,43.0,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
